,Nets,Labels,Average Distance,Representative
48,BPI_Challenge_2012_res10939.c48325fa-e70c-4137-8296-7355196ca106.pnml,2,0.22238236192749553,False
49,BPI_Challenge_2012_res10939.c89c9c7c-1a79-439b-a651-82444015da43.pnml,2,0.2226046573873841,False
50,BPI_Challenge_2012_res10939.dd24e2ff-23f0-4793-bb3f-17f58a16bf8b.pnml,2,0.22478594950594047,False
51,BPI_Challenge_2012_res10939.dcd2bbb5-6f83-46ff-87ae-7a7ade05463b.pnml,2,0.24449052030055107,False
52,BPI_Challenge_2012_res10939.5b033732-2213-4f4b-a4e6-61d5717866b6.pnml,2,0.2740828855662054,False
53,BPI_Challenge_2012_res10939.9d006468-3a8c-4941-956a-674e10a051cc.pnml,2,0.3878819790536625,False
54,BPI_Challenge_2012_res10939.8dbee136-07f7-4fa7-a240-a5bc1efa3367.pnml,1,0.32830536463229876,False
55,BPI_Challenge_2012_res10939.5ce1c168-4bcd-45c1-83ed-16d439f3d767.pnml,5,0.3090679492366919,False
56,BPI_Challenge_2012_res10939.d5446121-e4f9-4f12-87d3-e3e931acf3ae.pnml,2,0.26014578840085956,False
57,BPI_Challenge_2012_res10939.b75ca4a0-5ec7-48d2-bbcb-7b53e96e7b66.pnml,2,0.24277392541223375,False
58,BPI_Challenge_2012_res10939.408b0826-bad4-4e5c-b752-1b839ffb33ef.pnml,2,0.21182426172098778,False
59,BPI_Challenge_2012_res10939.4cb99842-d93e-48c4-bb00-a0908efe30c7.pnml,6,0.28376141315170317,False
60,BPI_Challenge_2012_res10939.f45890b2-121e-4f7f-981e-4160eaa24759.pnml,2,0.19718832816431114,False
61,BPI_Challenge_2012_res10939.92b206c1-4386-48ba-8cab-aeea6af62402.pnml,1,0.47014147580268784,False
62,BPI_Challenge_2012_res10939.7cee843c-87cc-4b8b-af57-c474081361a5.pnml,4,0.3074640991095075,False
63,BPI_Challenge_2012_res10939.d2cf1dc7-a823-4e13-a953-bb8e17c8775b.pnml,2,0.20533255073899456,False
64,BPI_Challenge_2012_res10939.33cc8684-298c-4aba-a744-5137834e9ab6.pnml,2,0.26811310673603206,False
65,BPI_Challenge_2012_res10939.d3309062-02a1-445a-b9e5-5dbaaa8fd20c.pnml,5,0.33251373520873545,False
66,BPI_Challenge_2012_res10939.6cc24941-a169-4f2f-a260-030f75597fda.pnml,0,0.3930881155881157,False
67,BPI_Challenge_2012_res10939.ab63f7af-5527-4e5b-9d92-513d39cd11d3.pnml,2,0.24803349888523654,False
68,BPI_Challenge_2012_res10939.2fc0e0ef-4101-406a-ac8e-6633f577d107.pnml,2,0.2341838576191298,False
69,BPI_Challenge_2012_res10939.f228d1c0-018e-4db2-b778-8dcc42f04ebe.pnml,2,0.222801627100228,False
70,BPI_Challenge_2012_res10939.a6a0362e-8ebc-43ac-9008-29e40348098f.pnml,1,0.36639768641444664,False
71,BPI_Challenge_2012_res10939.0ef581a2-315d-4d1d-953a-ee053f384687.pnml,2,0.2129683907142867,False
72,BPI_Challenge_2012_res10939.b237d88b-e2fd-4f35-8a06-985272d897e3.pnml,2,0.21466177259479657,False
73,BPI_Challenge_2012_res10939.b243b497-e687-45a5-8452-10603c6e4afd.pnml,5,0.27203466143004085,False
74,BPI_Challenge_2012_res10939.ae2ce10e-f0ae-439d-bffa-da63db242c13.pnml,2,0.21535416926425185,False
75,BPI_Challenge_2012_res10939.0b70cca8-3d08-4f6d-8519-b186b3202b8a.pnml,2,0.3235271042902753,False
76,BPI_Challenge_2012_res10939.28a564a2-d872-4ac1-aff5-6e3902c30575.pnml,2,0.21832925176377313,False
77,BPI_Challenge_2012_res10939.c891607d-942a-46de-a630-418a81a4aee3.pnml,2,0.21811262144430826,False
78,BPI_Challenge_2012_res10939.8f547add-4ce5-4793-a8f5-28aeeb007f8b.pnml,5,0.2552525720338114,False
79,BPI_Challenge_2012_res10939.47bc93f4-6d00-4846-946d-27470ffa45fd.pnml,2,0.2213900351792262,False
80,BPI_Challenge_2012_res10939.9f663e79-30e5-4067-8080-332fa7716fe7.pnml,2,0.20165330602905562,False
81,BPI_Challenge_2012_res10939.da7fc6e4-4d6d-4979-abc7-c0c11124a6b0.pnml,2,0.23390546843168708,False
82,BPI_Challenge_2012_res10939.6c5e5537-4659-48a7-9052-f2b1f3aa27cb.pnml,2,0.21573877558296686,False
83,BPI_Challenge_2012_res10939.0335e70b-484d-4d99-b3a1-3395eadead12.pnml,1,0.3694182283207572,False
84,BPI_Challenge_2012_res10939.618a1a01-8187-4ec5-b874-4cc0fcdf72c5.pnml,3,0.30006538254998044,False
85,BPI_Challenge_2012_res10939.593f187d-4cd8-49fb-98a3-0b7dfe771063.pnml,2,0.20987723919913406,False
86,BPI_Challenge_2012_res10939.24641e50-1e24-46e1-aff6-027745bcd695.pnml,7,0.17606176492360212,False
87,BPI_Challenge_2012_res10939.6ecd64e6-11df-42b4-a352-614fee28f54f.pnml,2,0.2089829601112893,False
88,BPI_Challenge_2012_res10939.48a7f29e-ca1f-4ec0-95b1-ddfe38ca379c.pnml,2,0.22336830220885714,False
89,BPI_Challenge_2012_res10939.a87be388-6689-4f0b-965d-9332a903a395.pnml,2,0.273628546039803,False
90,BPI_Challenge_2012_res10939.89b4d77f-5820-4d88-98a5-28cb71b36e85.pnml,2,0.2894981042496937,False
91,BPI_Challenge_2012_res10939.240c4d61-d99f-4cc2-b417-f186097c1a5a.pnml,1,0.34311786556697527,False
92,BPI_Challenge_2012_res10939.b0f048b8-5cc4-4cd6-b713-bb3f989afac0.pnml,11,0.18756613756613755,False
93,BPI_Challenge_2012_res10939.551063c3-80a1-4b71-8576-bece27e56d80.pnml,4,0.2672040819251679,False
94,BPI_Challenge_2012_res10939.fd706e66-1755-4b19-814b-298ce7502455.pnml,3,0.32159080444330923,False
95,BPI_Challenge_2012_res10939.234d9b32-10b7-4056-b812-d29d88869188.pnml,2,0.20467888501724316,False
96,BPI_Challenge_2012_res10939.fc08b31e-b235-4527-8f25-2b1465829edf.pnml,2,0.2376339711602417,False
97,BPI_Challenge_2012_res10939.32eec0cf-8907-420d-81c7-9ab92fb7ad75.pnml,6,0.4241910615222986,False
98,BPI_Challenge_2012_res10939.24a103a4-f604-4d8f-bed3-9d07f5e43089.pnml,3,0.3411801383193502,False
99,BPI_Challenge_2012_res10939.98e1d8e7-ff7a-46ab-8e9c-222335e197e5.pnml,5,0.36088943200808987,False
100,BPI_Challenge_2012_res10939.40062ddc-c9c7-4d66-98bb-de11ee9e3af2.pnml,2,0.19940429887606398,False
101,BPI_Challenge_2012_res10939.129d0e3b-73fe-4fcd-be1c-87787df170e1.pnml,2,0.20746893218034657,False
102,BPI_Challenge_2012_res10939.62e65816-60c1-42ad-a44e-b6ffc08258e6.pnml,2,0.2588095931141397,False
103,BPI_Challenge_2012_res10939.3fcb292c-cb25-4e29-8505-37e3bc08334b.pnml,2,0.2241113329385647,False
104,BPI_Challenge_2012_res10939.a5d22ed4-7f24-4688-92d7-2700cfd021c7.pnml,2,0.20538748535629162,False
105,BPI_Challenge_2012_res10939.ba0703b1-b513-4ccc-ac5c-812acf5f323a.pnml,4,0.2616636398149004,False
106,BPI_Challenge_2012_res10939.0080a42d-22ac-4efa-a8d8-33148b7cd1d4.pnml,2,0.19691632376239507,False
107,BPI_Challenge_2012_res10939.3f4f80c1-fd58-4eb2-bb52-d066208e1629.pnml,2,0.24262194134926232,False
108,BPI_Challenge_2012_res10939.d5b8e0e8-3886-409e-b436-0e70f3f0c8ba.pnml,4,0.2565563221625648,False
109,BPI_Challenge_2012_res10939.53285655-11c7-4b8e-85b3-eee101ae2e76.pnml,2,0.22032740444513307,False
110,BPI_Challenge_2012_res10939.b0940ac4-4c1f-478f-84a9-eeb48872ee88.pnml,2,0.2846265950093731,False
111,BPI_Challenge_2012_res10939.edd37399-59cb-4ef2-839e-9ab4ad34a3bc.pnml,1,0.4621692745310614,False
112,BPI_Challenge_2012_res10939.17c875fb-4d16-469e-90f9-0f9a95dc2370.pnml,2,0.24499240027237096,False
113,BPI_Challenge_2012_res10939.c3eb4304-6ce0-4fac-b854-e55011bf2cd7.pnml,2,0.20763542727964546,False
114,BPI_Challenge_2012_res10939.b5c6b02d-205f-4027-9b0b-06bbd623f38f.pnml,7,0.2029992895077936,False
115,BPI_Challenge_2012_res10939.197c1b0a-bb41-4519-ae48-3a69057d2723.pnml,1,0.36597679622787893,False
116,BPI_Challenge_2012_res10939.27d24ae3-05fe-4d3b-b5e6-938c333b839d.pnml,2,0.21439895029085668,False
117,BPI_Challenge_2012_res10939.9a67a873-984a-4b2a-a530-c450edd3e8c5.pnml,2,0.3114649628036715,False
118,BPI_Challenge_2012_res10939.ea15c50a-3cc8-47c4-a424-3bbde1299f10.pnml,2,0.20895302494178805,False
119,BPI_Challenge_2012_res10939.88b5b3cd-ac58-4798-bfd5-1deaeab61bb0.pnml,2,0.4663738697019743,False
120,BPI_Challenge_2012_res10939.28019963-cefb-4629-8583-39f83da9bfa4.pnml,2,0.22589094591913217,False
121,BPI_Challenge_2012_res10939.a6d3213e-d622-4418-8114-24298f6bedfa.pnml,2,0.22128908572339218,False
122,BPI_Challenge_2012_res10939.2c070a54-9c3a-4fa0-bbaf-28982f6d06ad.pnml,5,0.3406214927008347,False
123,BPI_Challenge_2012_res10939.6232f7ad-1af0-4ea3-89cf-0e66d54b835c.pnml,2,0.21480422562822174,False
124,BPI_Challenge_2012_res10939.0fb33d44-24b2-4e54-bda6-6979529387a8.pnml,5,0.33383050594405894,False
125,BPI_Challenge_2012_res10939.8c8a241b-08a2-49b3-b086-13eb4297ff14.pnml,2,0.20330320810101485,False
126,BPI_Challenge_2012_res10939.98f586cd-d1e8-4524-9c2f-10375354acbc.pnml,6,0.41445245334534253,False
127,BPI_Challenge_2012_res10939.f4108a13-f911-46ed-913a-e0062e37877c.pnml,5,0.35195764931065177,False
128,BPI_Challenge_2012_res10939.19575f12-25bf-4ca7-8d0d-b1e199ae7b05.pnml,2,0.25876561276177207,False
129,BPI_Challenge_2012_res10939.85b171af-b95a-4351-aa2c-c939be4b929c.pnml,2,0.3831197014032092,False
130,BPI_Challenge_2012_res10939.f495b694-d098-4adb-b7bf-ce1e9cca718b.pnml,2,0.20695078979925466,False
131,BPI_Challenge_2012_res10939.f8d19990-a4c7-4be1-a18e-83f84032b577.pnml,2,0.25169462792088126,False
132,BPI_Challenge_2012_res10939.0b6df67f-3bd0-4a4c-8969-6f2a3e58ff9e.pnml,2,0.21795381155205398,False
133,BPI_Challenge_2012_res10939.3520ed33-a858-4ae3-9a43-a77227063032.pnml,2,0.23972864187282922,False
134,BPI_Challenge_2012_res10939.80eba863-ecde-46d2-be07-aa9d68ba640e.pnml,2,0.20568665442567957,False
135,BPI_Challenge_2012_res10939.adc72574-9e79-4fd5-8eaa-649981deaee8.pnml,2,0.2613009520703726,False
136,BPI_Challenge_2012_res10939.bbf58bbc-af52-4643-b714-7248060a2354.pnml,2,0.23352461186335718,False
137,BPI_Challenge_2012_res10939.d4d1d104-f5e9-4bde-aa4d-27a62021bcbb.pnml,2,0.24829047395864276,False
138,BPI_Challenge_2012_res10939.638cbb02-8232-407c-93d2-b04b04e17e10.pnml,2,0.36495637763942224,False
139,BPI_Challenge_2012_res10939.3851e501-85d6-424f-94bb-314c1eba046c.pnml,2,0.3287113481415691,False
140,BPI_Challenge_2012_res10939.cb72c222-fcab-41f7-8981-f1fabdf1ef13.pnml,2,0.2170850815952796,False
141,BPI_Challenge_2012_res10939.9e41a81f-2156-463d-b94e-0aae504d64a8.pnml,2,0.2476953853436065,False
142,BPI_Challenge_2012_res10939.6a09dec6-09e6-4a2d-9595-d41d2eb12491.pnml,2,0.21892869420047895,False
143,BPI_Challenge_2012_res10939.8003db18-0a62-4e68-8921-7850cd99ace0.pnml,2,0.36340913727042307,False
144,BPI_Challenge_2012_res10939.42f568bd-a965-45f9-9b4c-5751e00799d4.pnml,2,0.3848531205057362,False
145,BPI_Challenge_2012_res10939.6eadb8ed-7f96-4549-8478-cbafcdb851e4.pnml,7,0.2160690621648022,False
146,BPI_Challenge_2012_res10939.fbb06fdd-4751-406c-92e0-1a99b13e5f40.pnml,4,0.3378647571249613,False
147,BPI_Challenge_2012_res10939.795b48eb-c207-4d21-81d3-8b386f98f486.pnml,2,0.23904785509536516,False
148,BPI_Challenge_2012_res10939.d4a74017-2aec-4cdf-a254-d37a0c8ea83e.pnml,5,0.3929361575792969,False
149,BPI_Challenge_2012_res10939.1fadec53-1c38-4758-98d0-4a44f35e1833.pnml,3,0.3209230651291966,False
150,BPI_Challenge_2012_res10939.4d6fd114-3832-4d59-9e49-96040744ae2c.pnml,2,0.2329500829605405,False
151,BPI_Challenge_2012_res10939.e41ed41b-187f-41fc-8ccb-f00f8b57048e.pnml,5,0.27456484650799107,False
152,BPI_Challenge_2012_res10939.fcb6f1ca-7da8-472e-945c-cbfbfbdeddd6.pnml,2,0.23038186835552013,False
153,BPI_Challenge_2012_res10939.38d3f3bb-c3f1-41e5-86c4-004320ac7c45.pnml,5,0.26800780894563175,False
154,BPI_Challenge_2012_res10939.98f27164-0b7b-4cbe-a1ab-2e6f3158d5d0.pnml,4,0.26449980577026144,False
155,BPI_Challenge_2012_res10939.02444213-fd22-4af1-9cf9-8b9c01a5bc3b.pnml,2,0.20380815326147503,False
156,BPI_Challenge_2012_res10939.68252c61-8962-46b9-9673-946f6e20f6c4.pnml,5,0.2624082033398135,False
157,BPI_Challenge_2012_res10939.af5997bd-4510-4113-9134-5e3cc1f0e5ad.pnml,2,0.2222813054265645,False
158,BPI_Challenge_2012_res10939.43c11e54-e377-4f65-811d-6c3035bb6229.pnml,5,0.2740222212778008,False
159,BPI_Challenge_2012_res10939.6d4e1f61-a7da-42b3-b7c0-55bc2eb8e12a.pnml,2,0.2553011371059906,False
160,BPI_Challenge_2012_res10939.312037b3-3a2d-4ae1-8825-59b014ba18a3.pnml,2,0.19806475644185634,False
161,BPI_Challenge_2012_res10939.4f6b011a-b365-4f0a-ad16-0d2cca2cea73.pnml,2,0.2143949598974727,False
162,BPI_Challenge_2012_res10939.eb7f0120-b191-4461-9b9e-923f140dced7.pnml,2,0.22107525298446162,False
163,BPI_Challenge_2012_res10939.200ef40f-3d8f-4b2e-ae70-f7dfd6fca4e4.pnml,2,0.40705961740310964,False
164,BPI_Challenge_2012_res10939.8f060900-b5af-4323-aaa4-fe17a80468d2.pnml,2,0.2205581964078462,False
165,BPI_Challenge_2012_res10939.8502ace5-44d3-4ce7-8d68-f85933246165.pnml,2,0.26745165300680246,False
166,BPI_Challenge_2012_res10939.942698a0-3583-4355-981a-fcd1a7e8e1e2.pnml,2,0.25924964972152353,False
167,BPI_Challenge_2012_res10939.808422e0-8102-4a5d-be0f-7b97a9c22f31.pnml,2,0.2578923745686333,False
168,BPI_Challenge_2012_res10939.1845cb72-66d2-4b60-aaa4-49f64bd6ae98.pnml,2,0.2104041540366161,False
169,BPI_Challenge_2012_res10939.f820ea62-bf7e-4670-a71b-1bdb676b91f2.pnml,1,0.3713696863017294,False
170,BPI_Challenge_2012_res10939.140d90bd-c3e3-47aa-bec5-1a6bf059eca1.pnml,2,0.21773501986229016,False
171,BPI_Challenge_2012_res10939.a40c69f8-61a5-4240-9375-b5525110d8a1.pnml,7,0.21439630367991847,False
172,BPI_Challenge_2012_res10939.e10c295c-0985-4987-a4ae-cd43f738990e.pnml,10,0.2592173813334131,False
173,BPI_Challenge_2012_res10939.9cb47bef-f68a-467c-9346-f3fe6723a7bd.pnml,2,0.23445207915247038,False
174,BPI_Challenge_2012_res10939.accf6a5a-4aca-4efe-bbb8-cfc612763ce3.pnml,5,0.35011019357031714,False
175,BPI_Challenge_2012_res10939.67b35f5d-71ee-4c36-8104-30b09c3d896b.pnml,2,0.20708463266926236,False
176,BPI_Challenge_2012_res10939.1d1247e5-646d-4fc0-b27a-092354085330.pnml,5,0.2830690382101864,False
177,BPI_Challenge_2012_res10939.4ebe1613-3294-482e-a9d9-b72d05c5b4f8.pnml,2,0.22539378332374332,False
178,BPI_Challenge_2012_res10939.fc63e337-1cef-4426-a145-9c78f152e48f.pnml,2,0.21775662900933054,False
179,BPI_Challenge_2012_res10939.0b235dbf-e585-49b3-95b8-6dbe527bb7de.pnml,2,0.21295752817631297,False
180,BPI_Challenge_2012_res10939.af090f95-74d1-47ca-bcb6-43afb00a2396.pnml,2,0.24866085346345354,False
181,BPI_Challenge_2012_res10939.563b4478-2a16-46e2-877c-3035e3af9024.pnml,2,0.21400040489474123,False
182,BPI_Challenge_2012_res10939.ced10359-5e3f-41c9-ad76-c8ae30746846.pnml,2,0.3909445077915529,False
183,BPI_Challenge_2012_res10939.3c2b3724-2fd9-4dae-9830-3e21c750a45f.pnml,5,0.2894785152428881,False
184,BPI_Challenge_2012_res10939.becd8aaa-3378-412b-a89d-8479a3580ec4.pnml,2,0.2497412580501949,False
185,BPI_Challenge_2012_res10939.a5c814cc-745e-45b6-a457-98935462064e.pnml,2,0.22659115640869587,False
186,BPI_Challenge_2012_res10939.52e32c53-a3a1-4394-84eb-65e0a042d258.pnml,9,0.24272191549457994,False
187,BPI_Challenge_2012_res10939.2d24aff7-7bad-40e8-b433-710cc6166b89.pnml,2,0.23940745370873578,False
188,BPI_Challenge_2012_res10939.ec3a0ad4-9c47-4648-ab3b-2c7440911b1e.pnml,1,0.2850894913213054,False
189,BPI_Challenge_2012_res10939.f94b064b-be66-48c1-b1c0-4cdeafa67755.pnml,2,0.21029270356319837,False
190,BPI_Challenge_2012_res10939.4a762d1b-c61a-4eb4-b17d-50b5c346fdf3.pnml,5,0.32655085905195486,False
191,BPI_Challenge_2012_res10939.9c20208e-e5a8-4636-8dc1-74cfd6381e43.pnml,4,0.25874373558947406,False
192,BPI_Challenge_2012_res10939.a544071d-2068-4226-b191-164189538158.pnml,2,0.4468900773594159,False
193,BPI_Challenge_2012_res10939.e6f7e61f-114e-4779-86b6-97820db9c869.pnml,6,0.26184984641690107,False
194,BPI_Challenge_2012_res10939.58fcf38e-b2f7-48c9-9f90-ee74b641c4e3.pnml,2,0.37817881887841565,False
195,BPI_Challenge_2012_res10939.d90f6671-42cf-4b02-92f6-3c4449c63eac.pnml,5,0.2813006337678362,False
196,BPI_Challenge_2012_res10939.8b4e840b-4e9d-4cea-a2a8-3fea16ab6a01.pnml,5,0.32630448240689786,False
197,BPI_Challenge_2012_res10939.59b2a0dc-ac27-4b8e-b11b-1ae52760f90b.pnml,2,0.2319800059472736,False
198,BPI_Challenge_2012_res10939.50cce71f-5c3f-4efd-a34f-73bc1eea6e09.pnml,2,0.21976869276519342,False
199,BPI_Challenge_2012_res10939.5a3a0570-5de5-40b5-bc17-73519b3632d5.pnml,2,0.2691949027998305,False
200,BPI_Challenge_2012_res10939.890998c6-8259-41c4-a210-e8bd9d523568.pnml,2,0.20285317584372878,False
201,BPI_Challenge_2012_res10939.58842049-ec56-4776-b9e1-25925dbf2330.pnml,2,0.21780049034551366,False
202,BPI_Challenge_2012_res10939.2b2d04ac-0333-4673-aa22-294e1e56e210.pnml,2,0.2359389361646232,False
203,BPI_Challenge_2012_res10939.03659346-820d-40c0-a875-cb3ccbed881a.pnml,2,0.20713746770929475,False
204,BPI_Challenge_2012_res10939.7af9877a-405c-40ae-acc1-6a3b71df6c82.pnml,9,0.2524297064026849,False
205,BPI_Challenge_2012_res10939.88d47b01-15b1-4ab2-9194-c93a59a4aaf7.pnml,2,0.23378520815743029,False
206,BPI_Challenge_2012_res10939.e76daaf3-8197-4e39-8861-b381e4c4ff12.pnml,2,0.19692867054827595,False
207,BPI_Challenge_2012_res10939.ef7168d1-ac9b-46c1-8755-c15c3b04eba3.pnml,5,0.34600119102012666,False
208,BPI_Challenge_2012_res10939.3b94b1e6-2e33-4bb7-9182-a47474c20ce1.pnml,2,0.23790070143839914,False
209,BPI_Challenge_2012_res10939.0cac6fa5-4830-4e90-b856-3431a358be3e.pnml,7,0.2125986970404418,False
210,BPI_Challenge_2012_res10939.39136088-c6e6-4194-bebe-2a7b57fae18c.pnml,5,0.30597007451831454,False
211,BPI_Challenge_2012_res10939.9fac35ec-c6ab-4405-b046-4d324de7e120.pnml,2,0.3292227500104923,False
212,BPI_Challenge_2012_res10939.a2697cae-4a74-41c1-9d06-f630e217e9a5.pnml,2,0.21255666590187156,False
213,BPI_Challenge_2012_res10939.1077c4df-fc34-4608-973c-980266ab1082.pnml,7,0.18318379613300645,False
214,BPI_Challenge_2012_res10939.a597f570-e649-48c8-b3ad-75370ee1a554.pnml,2,0.26251109974602865,False
215,BPI_Challenge_2012_res10939.3a300eff-687d-4e65-af03-03e164aa2d4d.pnml,9,0.2514733795995179,False
216,BPI_Challenge_2012_res10939.8aba9f51-532d-4985-8375-03772abafd62.pnml,2,0.3103700155056536,False
217,BPI_Challenge_2012_res10939.77c7f891-dda3-4e8d-801b-eeb871b1bbf9.pnml,2,0.2622462473152694,False
218,BPI_Challenge_2012_res10939.3116ebe5-c82e-4db4-8dbe-b7383647f6c3.pnml,7,0.4194875613341732,False
219,BPI_Challenge_2012_res10939.d96d8d21-e327-4d6d-8ad6-18d3a95e4fe8.pnml,2,0.2142130737567817,False
220,BPI_Challenge_2012_res10939.9a041a62-e9fe-4e1b-a78d-031aa37d3a92.pnml,2,0.22340059643710214,False
221,BPI_Challenge_2012_res10939.52e74b22-8a05-4f7d-a6de-75514f571045.pnml,5,0.32938366332283403,False
222,BPI_Challenge_2012_res10939.65ee1b2b-8b14-4ad0-865c-e67844debc20.pnml,2,0.35562636546699833,False
223,BPI_Challenge_2012_res10939.697c219e-2ffb-451b-9017-5d7a41d3f792.pnml,2,0.22498892922782965,False
224,BPI_Challenge_2012_res10939.9bc2f3b1-fd7b-4953-82b0-6252a8588de5.pnml,2,0.36233826006086073,False
