,BPI_Challenge_2012.b7117f80-cb38-490a-92cf-83844582f96f.pnml,BPI_Challenge_2012.dc0aa59e-61bf-411b-8567-a3b26c3592a7.pnml,BPI_Challenge_2012.08db9bfd-b112-4197-92ad-150d2f30c6e2.pnml,BPI_Challenge_2012.b90f09a3-c8b8-4afc-a379-1f7bd06f6972.pnml,BPI_Challenge_2012.e7cb3bd3-ae71-4082-866c-b57882a73b73.pnml,BPI_Challenge_2012.3226b1bc-bf69-4279-8d3f-3da3e311d875.pnml,BPI_Challenge_2012.580b0ccb-a018-4472-80dd-a44e8d49537c.pnml,BPI_Challenge_2012.2d68ed30-cf88-49c7-879c-4571858a1c13.pnml,BPI_Challenge_2012.f0bf0a5d-1dfa-4880-a132-0be5f80354cf.pnml,BPI_Challenge_2012.a90ce7e4-81e1-4089-a259-d8b411318672.pnml,BPI_Challenge_2012.095a9248-4c32-4aca-b60b-2481ece88852.pnml,BPI_Challenge_2012.8dd76103-bafb-44e6-9846-82efd111ccf7.pnml,BPI_Challenge_2012.76c87124-025d-4aa6-9154-b84d86f9ec0a.pnml,BPI_Challenge_2012.3776bb87-0ceb-44cc-b8aa-1ea5a48ad231.pnml,BPI_Challenge_2012.f58b8813-8f72-48b2-a3b5-fb768238d7b4.pnml,BPI_Challenge_2012.bd28b87c-883f-46e7-980e-e7d3c881e7af.pnml,BPI_Challenge_2012.612a8436-d4af-4f20-b99f-9a0d232df47e.pnml,BPI_Challenge_2012.c9f44678-e401-4446-8ca8-6143ed0b57e8.pnml,BPI_Challenge_2012.98d91d50-ff6d-4854-a6d6-332f1f05555d.pnml,BPI_Challenge_2012.512eca77-bc93-41c9-8f0f-416bba7f4bb5.pnml,BPI_Challenge_2012.c6ff70a1-7215-4587-9879-bcddb5808011.pnml,BPI_Challenge_2012.eb904056-a521-40b2-b062-3a1631ce37d1.pnml,BPI_Challenge_2012.43c8aa74-a6f7-4ac1-9538-a5986ec9f4aa.pnml,BPI_Challenge_2012.a2859b40-7f76-4c87-a156-f2efe35b6bf5.pnml,BPI_Challenge_2012.5172eb7f-11cb-4f53-9de6-ba496d6ea5bc.pnml,BPI_Challenge_2012.59c5682d-b8f2-4923-b110-cfeb99da5e09.pnml,BPI_Challenge_2012.94b5033c-8ea2-4093-8061-8a128c05c252.pnml,BPI_Challenge_2012.420e6f2f-c72a-45ed-847b-2fae6303034e.pnml,BPI_Challenge_2012.f75500b7-06db-4fb0-8cce-afb9189d5402.pnml,BPI_Challenge_2012.c8a738c7-a15e-475c-83db-e5f782ce8d0e.pnml,BPI_Challenge_2012.9c259212-6496-4770-9fd6-15d75a764d96.pnml,BPI_Challenge_2012.a169bda7-f582-4589-919f-927bc53322df.pnml,BPI_Challenge_2012.de927382-50d5-4217-b33e-9b1c084d5c44.pnml,BPI_Challenge_2012.dcaae451-0d80-45e1-a21f-580a09d87397.pnml,BPI_Challenge_2012.0064a212-a5ed-4a12-947a-b4ee3d1b4564.pnml,BPI_Challenge_2012.cd76a7f0-e1d5-4042-bd92-7cc6e89c4757.pnml,BPI_Challenge_2012.19b0bbee-d7b8-4667-bf8d-b39ea17f819d.pnml,BPI_Challenge_2012.3304a063-1c03-4fa7-b8b3-34737579e674.pnml,BPI_Challenge_2012.3b50dd9f-e80d-4031-8242-42e7ea704a81.pnml,BPI_Challenge_2012.3c900653-3559-4c4b-99a1-450e3809ac4c.pnml,BPI_Challenge_2012.bfc1c94b-6ac2-4396-a6e3-81d17d5dddfa.pnml,BPI_Challenge_2012.98b2528d-c5ae-456e-8fbe-2f880487c632.pnml,BPI_Challenge_2012.1fba2b4d-0560-4d2c-a1c6-0eba6a4f177c.pnml,BPI_Challenge_2012.ed1fce6d-1c1e-4d4b-8b68-f48f4bf79640.pnml,BPI_Challenge_2012.fba096f9-bb46-4110-bf70-92d2150b2835.pnml,BPI_Challenge_2012.f31e8d0a-4a24-405e-b7ab-b9a6353a15c2.pnml,BPI_Challenge_2012.608ddf76-3edc-4ddf-9ec5-b0ee2c3fdbd1.pnml,BPI_Challenge_2012.4e949a7e-3d6a-4192-a3a0-83b8673711a8.pnml,BPI_Challenge_2012.657dbf1d-d38b-4348-ae4f-ce19325ee3ff.pnml,BPI_Challenge_2012.2d62f1dc-d53c-42a2-a272-db4ef00346f2.pnml,BPI_Challenge_2012.420f65f1-c007-48db-a393-0975c4a9a589.pnml,BPI_Challenge_2012.ad1bf3ca-655d-4ea2-9473-bf66c02e7092.pnml,BPI_Challenge_2012.3aaa7e17-b984-4cf8-9301-a1d2b46ee1fa.pnml,BPI_Challenge_2012.966a8360-77db-4cd8-bf1d-bf5cf7cb1f4c.pnml,BPI_Challenge_2012.8da129a6-99e6-481a-a3c0-5c008765975b.pnml,BPI_Challenge_2012.28e062b2-6736-4d93-965e-c796b0063e42.pnml,BPI_Challenge_2012.5477599c-71a1-43ec-9eaf-530c9d37429f.pnml,BPI_Challenge_2012.7c928206-afc8-425a-9694-4facad47a1ad.pnml,BPI_Challenge_2012.2dd224a2-1c9d-41fc-b77f-fdc8b2d288c6.pnml,BPI_Challenge_2012.a251888a-c848-436c-ad70-c7ed35c1965e.pnml,BPI_Challenge_2012.a8e2053f-f7f0-41b0-840b-8fb83e1a2a70.pnml,BPI_Challenge_2012.11fbb10c-0881-415e-8674-8907bc2de899.pnml,BPI_Challenge_2012.e7c90d39-8fa9-49c3-ade5-477c5ae002e3.pnml,BPI_Challenge_2012.430b2104-4320-44fd-9192-247d89797f8f.pnml,BPI_Challenge_2012.daff0008-2f9e-4487-a96a-370fa3a7835a.pnml,BPI_Challenge_2012.fc3d48a0-17da-4b37-93f1-59329737450e.pnml,BPI_Challenge_2012.f576ee6a-4ad7-4050-b116-d2640003a3d7.pnml,BPI_Challenge_2012.c0bb00d8-1916-4c98-b241-048b66ba25ab.pnml,BPI_Challenge_2012.5851cec6-79d9-48ee-bb59-83a1f180a338.pnml,BPI_Challenge_2012.fca66884-d13e-48c0-9f07-d464ed54ff5f.pnml,BPI_Challenge_2012.2bb9c72f-fc09-4417-9417-54dab403be22.pnml,BPI_Challenge_2012.162d629b-9220-4c6d-9b71-b3bc6949b7a1.pnml,BPI_Challenge_2012.5fbd385b-aa68-4e9b-bd1a-eea17edc30f7.pnml,BPI_Challenge_2012.1e813ca7-6dab-419f-bf2b-2a00917fb07c.pnml,BPI_Challenge_2012.2792e49b-02b3-4958-9190-20c73d1c2fe5.pnml,BPI_Challenge_2012.5a14d014-04fe-479a-a0dc-e277c7ffd98c.pnml,BPI_Challenge_2012.556b3e57-a88f-406f-9dcc-cb6a9930bc56.pnml,BPI_Challenge_2012.9bb8d0cf-c586-48f5-9c1d-32e008557adc.pnml,BPI_Challenge_2012.9ed36524-63c3-4756-a096-fd28dd360e30.pnml
BPI_Challenge_2012.095a9248-4c32-4aca-b60b-2481ece88852.pnml,0.0003244959999997299,0.0002139969999999103,0.0002425100000000846,0.00021732800000018315,0.0002152479999999457,0.00021157099999991047,0.000215772000000225,0.00021309300000016407,0.0002144099999998872,0.00021711400000024028,0.00024068899999996063,0.00029485999999989687,0.0027978540000002106,0.00021365799999983892,0.00021207599999994997,0.00020967900000012918,0.00023608700000021798,0.00032516800000026436,0.00023093099999993427,0.00021588800000005293,0.0002142759999999022,0.00023594999999998478,0.0002587650000003272,0.0002393010000001361,0.0002146980000001797,0.00021523300000003687,0.00023234699999985509,0.00021474399999998894,0.00024280899999995498,0.00023352899999995458,0.00021240399999999937,0.0002105480000000881,0.00027255000000003804,0.00021654599999987312,0.00021188000000016416,0.00021391800000003514,0.0002124279999997647,0.00023011100000003282,0.00021098099999994346,0.00023061899999987645,0.0002272389999999902,0.00021294399999982616,0.000237857000000119,0.00021343500000003957,0.00021307999999997662,0.00021237799999962448,0.00021480799999995526,0.00021393799999991359,0.0002174799999998811,0.0002253369999998256,0.0002282649999996167,0.00021433900000022987,0.0002391919999995551,0.00033504000000039724,0.0002308800000001554,0.00024910200000061167,0.00023525600000073865,0.0002145959999992897,0.00023931399999987946,0.00023539499999980507,0.00021654200000043033,0.00021395499999954382,0.0002131739999997606,0.0002388289999997184,0.00022245299999923418,0.00021488600000019176,0.0002132330000002014,0.00021268099999982581,0.00021389499999990846,0.00023690899999984083,0.0002167230000003073,0.0002145679999996375,0.00021625400000058193,0.00021819400000033795,0.00022141899999983394,0.00021118399999942028,0.0002152029999997751,0.00024143700000056612,0.00025297100000010175
BPI_Challenge_2012.8dd76103-bafb-44e6-9846-82efd111ccf7.pnml,0.00025475699999999435,0.000212741999999988,0.0002399379999999951,0.00021551800000008114,0.00021336100000013403,0.00021217299999998218,0.00021381899999983744,0.0002132470000000275,0.00021469999999990108,0.00021514799999966527,0.0002396479999999812,0.000246476000000051,0.000629776999999887,0.0002123810000003168,0.0002107389999999043,0.00021007699999975316,0.00022619500000020665,0.00027185900000015195,0.00023075799999983104,0.0002144529999998923,0.00021420099999991393,0.00023531200000004304,0.00023839900000011127,0.00023338400000039172,0.00021195000000018283,0.00021508800000002992,0.00023370099999997507,0.00021316499999990413,0.00024072099999994379,0.00023129099999996683,0.00021289000000024316,0.00020932400000006623,0.0002632339999997235,0.0002129259999996691,0.0002108330000001324,0.00021103100000008368,0.00021187300000002907,0.00022812499999957936,0.0002256160000002616,0.00022863299999986708,0.0002288479999998927,0.0002133199999998503,0.00023745500000016406,0.00021135999999977173,0.0002153680000001046,0.0002100760000001145,0.00021359199999970713,0.0002132519999999971,0.00021336899999990777,0.00021479800000001603,0.0002290419999999571,0.00021381500000039466,0.0002342730000002291,0.0002816120000002087,0.00023044200000033044,0.00023818799999997253,0.00023490899999956127,0.00022777100000048733,0.00023574799999970253,0.00023223100000002717,0.00022491200000018807,0.00021254999999964497,0.00021278600000051995,0.00023925099999999588,0.00021524300000042018,0.00021383099999994215,0.0002131880000000308,0.00021233499999961936,0.00022242199999933376,0.00022753600000058327,0.00021458299999999042,0.00021333300000048183,0.00021411700000051326,0.00021645200000008913,0.00021760299999940003,0.00021140600000002507,0.00021240100000063933,0.00024148400000001402,0.0002498690000001247
BPI_Challenge_2012.76c87124-025d-4aa6-9154-b84d86f9ec0a.pnml,0.00024895999999996477,0.00021360599999997731,0.00023906400000006656,0.00021928299999984802,0.00022642199999989288,0.00021122400000006536,0.0002129919999998009,0.0002138129999997851,0.0002128529999998463,0.00037518300000005667,0.00023563500000012283,0.00024120899999990897,0.0002749859999999771,0.00021070200000039563,0.00021215999999979474,0.00021085799999998045,0.00021945000000034298,0.00025490800000005365,0.00023177500000004514,0.00022300699999977525,0.00021410899999985133,0.00023476199999983294,0.0002719089999998481,0.00023515400000029274,0.0002127540000000927,0.00021312100000026035,0.00023055599999999288,0.00021509400000008227,0.00023940499999985931,0.00023054999999994052,0.00021226500000004478,0.000209997999999878,0.00026119399999968707,0.00021198499999997011,0.0002106940000001778,0.0002123480000002509,0.00035350300000036583,0.00022920299999995564,0.00021486899999967335,0.00023053700000019717,0.00022811500000008422,0.0002115129999999965,0.00023405499999995527,0.00020995399999979014,0.00021395800000023613,0.00021170800000014367,0.0002127490000001231,0.0002291740000002207,0.00021270099999970427,0.00031581000000002746,0.00022566700000048456,0.00021486400000014783,0.00023410599999973414,0.00024509899999980433,0.00023042800000006025,0.00023629600000063533,0.0002355989999998087,0.0002157550000001507,0.00023341699999956944,0.0002339419999994874,0.0002209960000003619,0.00021379799999987625,0.00021165099999986836,0.00023812700000025444,0.00021252000000071547,0.00021169100000051344,0.00021195600000023518,0.00021165400000011658,0.00021350000000008862,0.00022160299999995914,0.00021657799999985627,0.00022673700000019892,0.00021405499999982425,0.00021433900000022987,0.00021610300000052263,0.00021189200000026887,0.00021173300000043582,0.00024138999999934185,0.00024788099999994984
BPI_Challenge_2012.3776bb87-0ceb-44cc-b8aa-1ea5a48ad231.pnml,0.0002433239999999337,0.00021200200000004443,0.00023809099999994032,0.00021787500000014504,0.00021939199999998493,0.00021346599999993998,0.00021469700000009695,0.00021527999999992886,0.00021471099999992305,0.0003057309999996427,0.00023441000000001821,0.00023837300000018047,0.000265483999999816,0.0003509730000001987,0.00021035299999994095,0.0002105100000000526,0.00021950999999997833,0.00024826099999986084,0.00023231099999998506,0.0002181170000001842,0.00021518599999970078,0.0002324680000000967,0.00029145499999971847,0.00023338900000036134,0.00021363099999982538,0.0002130610000001809,0.00023245999999987887,0.00021430099999975027,0.00024067099999980357,0.0002314809999997003,0.00021280999999984118,0.00033753200000008476,0.00026121000000012273,0.00021459499999965104,0.00021208000000028093,0.00021310399999974194,0.00025079800000016306,0.0002283480000002669,0.00021071700000030447,0.00022922999999996918,0.0002290940000002628,0.00021998900000008703,0.0002326919999999788,0.0002135469999999806,0.00021317000000031783,0.00021226099999971382,0.00040540100000008295,0.00021463999999937755,0.00021299599999924368,0.00025172700000020143,0.0002277440000000297,0.00021551200000047288,0.00024441800000030156,0.00023682399999991333,0.0002305869999998933,0.0002353839999997831,0.0002251580000001141,0.00021466799999991792,0.00023237599999959002,0.00023113600000002066,0.0002182330000000121,0.00021304100000030246,0.00021395400000034925,0.00023861800000002376,0.000213278000000372,0.0002304130000005955,0.00021432099999962873,0.00021379599999971077,0.00021312400000006448,0.00022061100000048128,0.0002146700000000834,0.0002160550000001038,0.00021426399999935342,0.0002157619999998417,0.00021506800000015147,0.00022693200000034608,0.00021271499999997445,0.00024159799999967646,0.00024606200000043543
BPI_Challenge_2012.f58b8813-8f72-48b2-a3b5-fb768238d7b4.pnml,0.00024056400000027622,0.00021404999999985463,0.0002366579999999452,0.000214598999999982,0.00021513100000003504,0.00021339900000016954,0.00021311400000012526,0.00021358399999993338,0.00021369399999970895,0.0002525850000001384,0.00023470799999980585,0.00022874099999992126,0.00022329899999995462,0.0002531019999998385,0.0003193289999998683,0.00020951599999996517,0.00021653700000001663,0.00024320000000033204,0.0002471739999996281,0.00021486400000014783,0.00021377199999994545,0.0002308890000000119,0.00024526500000021656,0.0002467809999999737,0.00021334700000030793,0.0003796060000000878,0.00022944699999971618,0.00023341700000001353,0.00033366400000023333,0.00022984000000025873,0.00021312600000022996,0.0002816019999998254,0.00025752000000034414,0.0002127920000001282,0.00021267000000024794,0.00020993099999966347,0.00023675700000014288,0.0002193059999999747,0.0002123099999997713,0.00024307900000009042,0.00022829300000015706,0.0003039220000000675,0.00023775599999975583,0.00021149200000003532,0.0002143560000003042,0.00021186300000053393,0.00025852600000053627,0.00021347699999996195,0.00021245800000002646,0.00023558300000026122,0.0002271780000002721,0.00022575700000082577,0.00022665100000018867,0.0002381850000006125,0.0002316819999998998,0.0002329279999999656,0.0003318910000000841,0.00021281399999928396,0.00023045899999996067,0.00023401700000036385,0.0002169680000001506,0.00021419199999961336,0.0002133249999998199,0.0002519700000007674,0.00021165799999955937,0.0002140179999994274,0.00021369099999990482,0.00021332999999934543,0.00021383999999979864,0.00021842199999966283,0.00021338999999986896,0.00021195299999998696,0.00021407799999995092,0.0002145799999997422,0.0002147099999998403,0.0002121620000004043,0.00021204000000007994,0.00024170699999981338,0.00024622699999987674
BPI_Challenge_2012.bd28b87c-883f-46e7-980e-e7d3c881e7af.pnml,0.0002436640000000878,0.00021266800000008246,0.00023450699999960634,0.00021507700000000796,0.00021482200000022544,0.00021834700000011864,0.0002131200000001776,0.00021295599999993087,0.0002132399999998924,0.00024402400000012037,0.00023043999999972087,0.0002188579999997664,0.0002194899999996558,0.0002391709999995939,0.0002499209999999863,0.0003442429999997998,0.0003679399999998445,0.00024105699999976693,0.00023128199999966625,0.00021294700000007438,0.00042927900000000463,0.00022103500000003606,0.00023697099999964166,0.00023343199999992237,0.00021479900000009877,0.00029104000000002017,0.00024611400000029704,0.00021637399999985263,0.0003250559999998792,0.00022899299999989964,0.0002111729999998424,0.00023944399999997756,0.00025858400000000614,0.0002143699999996862,0.00021445099999972683,0.00021040800000005078,0.00023579899999992548,0.00021718599999998034,0.00021136599999982408,0.00023172599999998766,0.0002268590000000792,0.00024576999999981197,0.00031645200000030016,0.00021245300000005685,0.00021503400000000283,0.00021259499999981557,0.00024231999999990705,0.00021477299999972388,0.00021326199999993634,0.0002580340000006842,0.00022656500000017843,0.00021747400000027284,0.00022124599999973071,0.000233309999999598,0.00022783200000020543,0.0002323950000002739,0.0002664670000003255,0.00021306099999929273,0.0002223550000000074,0.00023334300000055208,0.00021637200000057533,0.00021353499999943182,0.00021157699999996282,0.0002385010000001131,0.00021245000000025271,0.00021427699999954086,0.00021355499999931027,0.00021117500000045197,0.00021209400000010703,0.00021811299999985323,0.00022333499999938056,0.0002135540000001157,0.00021213899999938945,0.00021174499999965235,0.0002139119999995387,0.00021291300000036983,0.00021208700000041603,0.00024141799999988223,0.0002443010000003909
BPI_Challenge_2012.612a8436-d4af-4f20-b99f-9a0d232df47e.pnml,0.00022669899999971932,0.00025299900000019804,0.00023512299999994823,0.00021588900000013567,0.00021397499999986636,0.0003826049999999803,0.00021155399999983615,0.00021238400000012092,0.000418301999999926,0.00023483500000009983,0.00022257000000003302,0.00021978699999980478,0.0002195210000000003,0.00023766199999997184,0.00024093099999999978,0.0002807439999998884,0.00026457500000010015,0.0004249560000002539,0.00023063100000042525,0.00021515000000027484,0.00026099799999990125,0.00021733800000012238,0.00023461200000030047,0.00022925299999965176,0.00021404300000016363,0.00024768499999971993,0.00023266899999985213,0.00021212699999972884,0.00027649799999984737,0.0002416229999999686,0.0003449349999997686,0.00023612200000000527,0.00026251499999974115,0.00021218199999983867,0.00021592200000020156,0.00021055999999974873,0.00023332999999992055,0.0002169020000000188,0.0002110600000002627,0.00022975999999985675,0.00023006000000025395,0.0002399239999997249,0.00029345600000008076,0.0002277560000001344,0.0002134429999998133,0.00021302900000019775,0.00023744600000075167,0.00021183999999951908,0.00021172699999993938,0.0002734640000001676,0.00022795300000044705,0.00021419700000002706,0.00021792499999939707,0.00023228500000005425,0.00023114100000043436,0.00023426899999989814,0.00023141700000017806,0.00021263300000029517,0.00021914199999972794,0.00023572199999932764,0.00021647199999996758,0.00021355500000019845,0.00021319299999955632,0.0002418959999994641,0.0002130660000005946,0.00021470600000039752,0.0002140299999995321,0.0002154179999998007,0.00021273399999977016,0.000216346999999395,0.00021655100000028682,0.00021334699999986384,0.00021458700000032138,0.00022802300000002163,0.00021373600000007542,0.000212004000000654,0.00021154899999942245,0.00024070700000056178,0.00024437800000054466
BPI_Challenge_2012.c9f44678-e401-4446-8ca8-6143ed0b57e8.pnml,0.0002747909999998299,0.0003248479999999887,0.0002883610000004033,0.00025173900000030613,0.00025400399999986334,0.00033088700000005744,0.00037249100000025237,0.00024943400000010385,0.00029116699999987006,0.00025519999999978893,0.0002559849999999031,0.000257273999999974,0.0002811139999998602,0.0002754439999996805,0.0003035650000002832,0.00028188900000003514,0.00027958200000011146,0.00032839299999976035,0.00026715200000015926,0.0002490619999999666,0.00028138200000027425,0.0002540669999997469,0.00026934399999989367,0.00026069799999994814,0.0002457399999999943,0.0002760390000000612,0.00025753200000000476,0.0002431870000001446,0.0003083759999999991,0.00026047900000003565,0.000311989000000068,0.00027196700000020613,0.00029855199999984094,0.00025535600000026193,0.00024512799999998336,0.00024892199999992926,0.00028845600000027005,0.0002664949999999777,0.00024130599999994118,0.00026607599999994846,0.00026729600000008347,0.00027340900000005774,0.00028507700000002245,0.000243941999999997,0.00025157399999997665,0.0003883790000003273,0.00027307399999987325,0.00025139899999970794,0.00027665900000073407,0.00026683100000024496,0.0002565749999998701,0.00024481000000076136,0.00025196400000027097,0.0002596349999999248,0.0002675779999998795,0.0002705459999994275,0.00026122700000019705,0.00024251200000069417,0.0002443709999999655,0.00026207799999955483,0.00025461600000031837,0.0002445719999997209,0.0002508630000006562,0.0002762440000001476,0.00035005400000009956,0.0002437009999995965,0.00024964899999968537,0.00024332700000062601,0.00025083299999995035,0.0002598989999995638,0.0002538010000003865,0.00024165499999995177,0.00024256699999991582,0.00025006400000027185,0.000259235999999774,0.0002411459999995813,0.00024767900000011167,0.0002777780000000618,0.0002817540000004115
BPI_Challenge_2012.98d91d50-ff6d-4854-a6d6-332f1f05555d.pnml,0.00022387100000020865,0.00023612200000000527,0.00022726899999980787,0.00021704500000030436,0.0002156109999997824,0.00023586899999994415,0.00024324699999977994,0.0004133539999999769,0.0002470709999999876,0.00022273800000016664,0.0002194379999997942,0.0002190990000001669,0.0002339049999999787,0.0003480319999997761,0.00023830399999980045,0.0002280510000001179,0.00022925099999993037,0.0002628749999997737,0.0002188770000000062,0.00021411200000009956,0.00023017000000002952,0.00023024400000037915,0.00022282400000017688,0.00022962900000012,0.00021455800000014236,0.00022828499999993923,0.00022780400000010914,0.0002141390000001131,0.00026518200000014147,0.00022065900000001193,0.00023221100000014872,0.00022175600000018392,0.000284677000000233,0.0002161799999997882,0.00021221700000007004,0.0004259629999996406,0.0002264560000000415,0.00021614500000000092,0.00021177900000024508,0.0002221019999999463,0.00022089999999996834,0.00022286599999965517,0.00023048300000017008,0.00021320100000021824,0.00021337800000020835,0.00028218399999957455,0.00022327699999991069,0.00021437799999990403,0.00021679000000052184,0.000223490000000659,0.0002267929999995033,0.00021514299999925157,0.0002176469999994879,0.00022242200000022194,0.00021989899999930174,0.00022372499999967488,0.00022242000000005646,0.0002150260000002291,0.00021531600000024298,0.00023482900000004747,0.0002176949999999067,0.00021424600000052862,0.00035352199999927336,0.00024014700000041245,0.0002947779999997735,0.000215065999999986,0.00021307499999956292,0.00021423899999994944,0.00021525000000011119,0.00021754499999993016,0.00021679399999996463,0.00021486400000014783,0.0002171520000002758,0.0002166900000002414,0.00021702300000026042,0.0002115510000004761,0.0002136740000002746,0.0004440040000002199,0.0002559949999998423
BPI_Challenge_2012.512eca77-bc93-41c9-8f0f-416bba7f4bb5.pnml,0.00021906000000004866,0.00022517499999974433,0.00022056600000031068,0.00021664299999990533,0.00021463500000029612,0.00022454600000010316,0.00023114800000012536,0.0002599960000000401,0.00022565899999982264,0.00022235600000009015,0.00022953399999980917,0.00021767500000002826,0.00021778800000005205,0.00023738000000017578,0.0002206350000002466,0.00021978599999972204,0.00022104000000000568,0.00025202000000001945,0.00021865599999992824,0.00021221700000007004,0.00022052899999991382,0.00021645199999964504,0.00021794599999980235,0.00022882599999984876,0.00021478499999982859,0.00022304200000000662,0.00022915899999986777,0.0002125130000001363,0.000268719999999778,0.00021517199999987469,0.00022385399999969025,0.00021883599999972247,0.00025265199999990884,0.000212321999999876,0.00021160899999994598,0.00025785100000019767,0.00021754999999989977,0.00021424600000008454,0.00021059399999989736,0.00021654500000023447,0.00021601599999998555,0.00021816099999982796,0.00021917000000026832,0.00021434700000000362,0.0002114959999999222,0.0002452870000002605,0.00022084400000021986,0.00021385800000039978,0.0002136080000001428,0.00021760000000003998,0.00024129999999988883,0.0002131309999997555,0.00023066600000021253,0.00021755499999986938,0.00021512600000050952,0.00023440799999985273,0.00021796800000029037,0.00021288399999974672,0.00021584299999943823,0.0002317009999996955,0.00021637900000026633,0.0002131899999993081,0.0002888060000003634,0.00024056399999938805,0.00024949300000010055,0.00021241600000010408,0.000213705000000175,0.0002133440000005038,0.0002119470000003787,0.00021796100000059937,0.00021508700000083536,0.00021215399999974238,0.00021423000000009296,0.00021640699999991853,0.0002132470000004716,0.00021090600000039927,0.0002124419999995908,0.00028441200000006717,0.00024578399999963807
BPI_Challenge_2012.c6ff70a1-7215-4587-9879-bcddb5808011.pnml,0.00021766500000008904,0.0002205640000001452,0.00021847899999993814,0.00021470899999975757,0.00021407099999981583,0.0002261749999998841,0.00035364000000015494,0.00024382599999972498,0.00022029700000025798,0.00022257100000011576,0.00021653700000001663,0.00021551999999980254,0.00022933800000002336,0.0002240579999996939,0.00021933499999970962,0.00021993600000014268,0.00021889299999999778,0.00024568900000021543,0.00021705900000013045,0.00021197399999994815,0.00021556000000000353,0.0002141860000000051,0.0002151960000000841,0.0002312360000003011,0.00022094999999966447,0.00021707699999984342,0.00023061200000018545,0.00020923699999997325,0.000276712999999873,0.00021393300000038806,0.00021914700000014165,0.00021409799999982937,0.000246465000000029,0.00021334900000002932,0.0002135960000000381,0.00024026700000012724,0.00021592399999992296,0.00021250100000003158,0.00021180799999998,0.00021469499999993147,0.0003476149999999123,0.00021737500000007515,0.0002187280000001124,0.00021269200000029187,0.00021232299999995874,0.0002322010000002095,0.00021790999999993232,0.00021271199999972623,0.00021234899999988954,0.00021816699999988032,0.0002293079999997616,0.00021510699999982563,0.00021752700000021719,0.00021571899999983657,0.00021580800000009503,0.00021899799999935965,0.00021767000000050274,0.00021268700000032226,0.00021634400000003495,0.0002336380000000915,0.0002156439999998483,0.00021281699999953219,0.0002483429999999842,0.00024002500000008808,0.00023238299999928103,0.00021332000000029439,0.0004192789999999391,0.0002126310000001297,0.00021217399999962083,0.00021433800000014713,0.00021398900000058063,0.00021134500000030698,0.00021366999999994363,0.00021339800000053089,0.00021415700000027016,0.00021157099999946638,0.0002119750000000309,0.00027042900000040504,0.00024473599999996765
BPI_Challenge_2012.eb904056-a521-40b2-b062-3a1631ce37d1.pnml,0.00022437100000027854,0.0002194669999999732,0.000217629000000219,0.00021751600000019522,0.00021611000000021363,0.00022081299999987536,0.0002571860000002424,0.00024084799999979367,0.00021918000000020754,0.00022006699999987944,0.00021609799999966484,0.0002283029999996522,0.00021671199999984125,0.00022093100000031285,0.00021788400000000152,0.00021728600000026077,0.00021595200000001924,0.00024384900000029575,0.00021578199999972014,0.0002134760000003233,0.00022155799999978854,0.00021311300000004252,0.00021189600000015574,0.0002267529999997464,0.00021634699999983908,0.00021628000000006864,0.00023178999999995398,0.00021251700000002316,0.00025476900000009906,0.00021395999999995752,0.00021866099999989785,0.00021579599999999033,0.000244221000000433,0.00023106300000019786,0.000212152000000021,0.00023813500000002819,0.00021550700000005918,0.00021263700000018204,0.00021232500000012422,0.00021315800000021312,0.0002376019999998924,0.00021507700000000796,0.0002167230000003073,0.00021418399999983961,0.0002147830000001072,0.00022346899999980963,0.00021590299999996176,0.0002108659999997542,0.00021280899999975844,0.00021658300000026998,0.0002266400000001667,0.0002221589999997775,0.00021507399999975974,0.00021422399999959651,0.00023331999999953723,0.00021632099999990828,0.00021646399999930566,0.00021273299999968742,0.00021557899999979924,0.0002318469999993411,0.00021504200000066476,0.0002151440000002225,0.00024112799999986834,0.00024096100000026155,0.0002235719999994501,0.00021381599999958922,0.0002496399999998289,0.00021407500000059088,0.00021326300000001908,0.00021705199999999536,0.0002156160000001961,0.00021334200000033832,0.0002142449999995577,0.00021439800000067066,0.00021638700000004008,0.0002111070000001547,0.0002149060000000702,0.00026820799999960343,0.00024311300000068314
